Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
14.06.04,16:00:00,1.6,6.7,83,23.9,39.9,,
28.03.04,5:00:00,0.8,2.6,52,9.6,58.5,73.33835334,118.7958858
05.09.04,16:00:00,0.8,2.7,-200,33.0,17.5,,
26.08.04,0:00:00,1.5,7.0,84,24.3,43.3,,
21.03.04,14:00:00,1.3,4.6,48,21.4,40.3,20.00784026,57.59291328
03.10.04,9:00:00,-200.0,7.5,-200,21.6,60.8,,
24.01.05,18:00:00,1.5,10.4,180,7.8,39.7,,
23.06.04,14:00:00,1.9,12.7,110,34.4,22.5,,
22.06.04,23:00:00,2.4,13.6,104,23.8,39.6,,
22.10.04,9:00:00,2.9,18.7,88,22.3,60.6,,
16.12.04,14:00:00,5.5,-200.0,212,-200.0,-200.0,,
09.06.04,17:00:00,3.5,21.6,194,39.6,16.7,,
16.07.04,20:00:00,4.2,21.6,170,30.3,25.6,,
03.02.05,3:00:00,0.9,2.8,-200,3.3,56.1,,
20.01.05,16:00:00,3.0,14.5,167,15.4,23.5,,
08.03.05,7:00:00,1.3,5.5,144,0.3,61.0,,
23.09.04,20:00:00,3.3,16.9,148,26.2,48.7,,
01.03.05,0:00:00,0.6,1.2,69,1.0,37.4,,
17.08.04,8:00:00,2.5,16.0,82,24.3,47.8,,
23.08.04,17:00:00,1.5,7.5,70,36.8,16.2,,
30.09.04,12:00:00,1.7,10.8,-200,24.6,42.8,,
06.12.04,23:00:00,1.5,5.8,79,14.6,64.7,,
14.09.04,10:00:00,-200.0,11.8,-200,29.0,45.5,,
23.04.04,23:00:00,2.0,11.8,107,18.8,47.7,177.3562195,202.7540072
04.04.04,19:00:00,-200.0,13.0,-200,19.8,44.6,133.45025220000002,146.7802942
29.12.04,1:00:00,-200.0,2.8,-200,8.8,81.2,,
03.12.04,21:00:00,6.2,20.9,134,14.6,75.2,,
19.04.04,0:00:00,-200.0,7.8,-200,14.5,67.3,181.813745,216.0312095
30.09.04,1:00:00,-200.0,5.3,-200,18.3,53.1,,
18.03.05,21:00:00,4.9,18.3,241,15.5,48.3,,
09.05.04,11:00:00,-200.0,4.9,-200,18.8,46.4,118.3533222,67.76307845
19.11.04,4:00:00,1.1,2.1,41,14.7,64.4,,
31.10.04,2:00:00,1.3,6.4,61,19.7,68.2,,
10.06.04,16:00:00,2.4,13.6,139,40.0,18.8,,
16.07.04,19:00:00,4.1,21.6,187,32.4,21.5,,
19.04.04,18:00:00,-200.0,8.3,-200,11.3,70.5,172.4503247,213.8123835
06.10.04,18:00:00,-200.0,26.9,-200,25.7,44.1,,
31.10.04,9:00:00,1.3,5.7,64,19.3,74.1,,
16.04.04,8:00:00,4.1,18.7,116,13.8,61.1,150.58329019999996,142.2325989
10.03.04,23:00:00,1.2,4.7,96,11.2,59.2,30.00275671,56.85628797
28.02.05,0:00:00,1.6,3.8,150,4.0,50.0,,
04.02.05,17:00:00,1.9,8.8,184,11.4,32.6,,
20.04.04,17:00:00,-200.0,19.7,-200,25.8,29.9,174.170143,200.7037801
23.03.05,10:00:00,4.6,19.5,169,19.4,47.5,,
13.07.04,0:00:00,1.5,7.6,94,19.8,47.7,,
16.03.05,16:00:00,3.0,12.4,211,28.8,15.1,,
18.01.05,11:00:00,3.8,17.2,196,5.5,54.9,,
06.01.05,13:00:00,2.0,8.5,138,16.3,51.5,,
10.05.04,6:00:00,-200.0,9.8,-200,13.4,67.4,128.9442529,60.6322387
01.06.04,1:00:00,-200.0,2.9,23,19.6,68.4,,
02.09.04,14:00:00,-200.0,11.1,-200,34.4,24.0,,
27.04.04,11:00:00,1.7,8.8,81,24.8,25.3,185.1637081,204.8821484
25.11.04,6:00:00,2.0,9.1,93,4.0,84.4,,
24.05.04,9:00:00,1.3,6.9,56,19.2,23.8,127.64892,70.45313487
12.08.04,23:00:00,1.6,8.5,67,27.8,57.4,,
16.02.05,18:00:00,2.2,9.5,153,7.4,44.5,,
18.09.04,17:00:00,1.5,6.5,100,28.4,28.3,,
02.10.04,4:00:00,-200.0,4.0,-200,20.5,64.0,,
20.05.04,14:00:00,1.9,12.3,120,31.1,22.3,110.2923347,65.4403885
13.07.04,15:00:00,1.3,6.4,72,30.1,19.4,,
28.06.04,21:00:00,1.8,11.1,92,29.7,33.9,,
25.03.05,19:00:00,5.7,27.2,196,19.4,56.3,,
25.07.04,4:00:00,-200.0,2.0,26,24.1,59.6,,
06.10.04,4:00:00,-200.0,2.8,-200,20.0,62.9,,
10.03.05,22:00:00,2.1,7.6,184,9.5,34.6,,
17.01.05,7:00:00,1.0,3.2,95,3.6,55.4,,
20.06.04,20:00:00,1.6,-200.0,87,-200.0,-200.0,,
01.12.04,2:00:00,1.2,3.8,76,9.1,80.0,,
25.08.04,0:00:00,1.5,6.8,84,26.0,48.0,,
14.07.04,16:00:00,2.1,11.7,136,32.3,16.7,,
14.03.05,2:00:00,0.3,5.3,123,9.9,68.9,,
05.03.05,19:00:00,2.5,9.1,177,8.5,57.9,,
22.03.04,9:00:00,3.7,18.4,115,17.4,42.1,35.40504874,56.02365084
19.06.04,20:00:00,1.7,-200.0,91,-200.0,-200.0,,
07.11.04,14:00:00,0.9,3.9,26,17.5,33.7,,
07.09.04,3:00:00,0.6,3.6,-200,21.9,48.3,,
21.03.05,10:00:00,4.3,15.4,178,15.9,56.6,,
11.07.04,0:00:00,2.3,11.6,116,22.7,45.3,,
21.03.04,6:00:00,0.7,2.1,36,14.5,63.0,27.8261312,51.68274544
22.04.04,3:00:00,-200.0,2.2,-200,14.3,59.2,190.8116749,210.5744146
18.09.04,18:00:00,2.0,9.2,122,26.6,32.1,,
19.08.04,7:00:00,1.4,7.8,56,27.6,52.1,,
01.11.04,2:00:00,3.5,16.7,68,19.6,73.2,,
04.02.05,16:00:00,1.4,6.1,156,11.3,33.5,,
27.07.04,22:00:00,-200.0,7.2,88,25.3,28.4,,
01.10.04,23:00:00,-200.0,9.1,-200,20.8,64.1,,
26.03.05,17:00:00,2.2,10.7,112,24.3,38.4,,
09.12.04,21:00:00,1.6,4.5,100,13.4,48.1,,
05.11.04,19:00:00,3.6,22.4,105,20.3,61.4,,
06.01.05,3:00:00,1.4,3.5,-200,12.6,62.7,,
13.10.04,18:00:00,-200.0,10.1,-200,14.8,56.3,,
12.02.05,12:00:00,3.1,17.6,208,10.0,53.1,,
23.07.04,12:00:00,2.1,15.4,132,40.1,17.5,,
28.02.05,18:00:00,2.0,6.7,140,2.1,36.6,,
11.05.04,19:00:00,6.3,34.3,158,23.1,35.3,117.2219717,64.18763837
19.04.04,5:00:00,-200.0,2.2,-200,14.3,70.1,182.8065999,220.440988
21.06.04,3:00:00,0.3,-200.0,-200,-200.0,-200.0,,
25.03.05,10:00:00,2.7,11.1,136,18.4,59.2,,
11.10.04,17:00:00,4.8,25.0,109,21.7,59.1,,
24.02.05,14:00:00,1.9,7.7,189,7.9,69.0,,
12.08.04,8:00:00,2.2,14.1,65,27.5,60.1,,
15.01.05,14:00:00,4.4,18.1,212,10.6,55.3,,
29.08.04,9:00:00,-200.0,3.9,-200,25.1,51.8,,
01.04.05,22:00:00,0.8,2.1,99,13.2,31.8,,
23.12.04,12:00:00,3.8,15.9,193,8.0,38.3,,
16.02.05,16:00:00,1.5,5.6,155,8.9,37.9,,
21.08.04,2:00:00,-200.0,3.9,-200,25.0,47.3,,
01.04.04,15:00:00,1.9,-200.0,81,-200.0,-200.0,86.52627711,105.98243
28.10.04,16:00:00,5.0,26.6,139,21.3,61.9,,
07.04.04,2:00:00,0.4,1.4,30,15.6,44.4,152.3725221,147.51851200000004
07.03.05,10:00:00,1.6,5.5,169,8.6,34.2,,
11.03.04,0:00:00,1.2,3.6,77,11.3,56.8,50.26155162,53.51020952
13.05.04,23:00:00,3.3,17.4,123,17.5,56.4,125.1202653,67.92889131
24.03.04,7:00:00,1.2,4.8,75,10.4,59.2,84.20476659,100.3916954
12.06.04,4:00:00,0.5,4.1,58,20.8,40.2,,
11.05.04,14:00:00,2.0,11.6,86,24.2,31.2,130.6035592,62.98874521
01.03.05,23:00:00,1.1,2.5,110,0.3,31.9,,
09.03.05,18:00:00,3.8,17.8,168,14.6,41.0,,
19.12.04,22:00:00,3.2,10.6,129,6.2,84.1,,
23.12.04,15:00:00,3.3,12.8,175,11.0,33.0,,
05.10.04,19:00:00,-200.0,41.6,-200,25.6,47.5,,
22.07.04,13:00:00,2.0,12.2,125,42.0,15.8,,
17.02.05,23:00:00,1.2,2.8,106,7.1,47.9,,
21.03.05,0:00:00,1.5,5.3,99,13.1,66.1,,
10.09.04,14:00:00,1.9,12.6,135,33.0,20.1,,
30.05.04,15:00:00,0.2,4.2,46,32.0,15.0,,
11.10.04,14:00:00,3.2,17.2,90,20.2,68.9,,
20.09.04,0:00:00,1.1,5.7,79,22.7,53.8,,
11.07.04,19:00:00,1.2,7.7,101,26.9,27.1,,
30.10.04,5:00:00,1.0,5.4,76,16.7,79.7,,
06.11.04,3:00:00,1.5,7.0,-200,15.4,72.8,,
09.07.04,2:00:00,1.0,6.2,74,27.9,41.6,,
14.05.04,11:00:00,1.9,10.0,101,25.5,25.6,129.9258487,63.40909153
23.10.04,18:00:00,4.0,21.0,115,23.3,57.9,,
28.08.04,22:00:00,-200.0,8.4,-200,26.0,47.6,,
13.03.04,6:00:00,1.2,2.9,60,7.2,67.5,30.03901633,58.37014235
25.04.04,16:00:00,1.3,4.5,74,20.2,24.1,170.85678059999995,206.3526276
08.06.04,7:00:00,3.3,19.4,100,19.5,57.7,,
25.03.05,16:00:00,3.4,17.5,153,21.7,47.4,,
02.10.04,5:00:00,-200.0,5.8,-200,20.3,65.3,,
17.05.04,1:00:00,0.9,3.7,67,19.1,25.9,121.544334,66.69554215
13.09.04,3:00:00,-200.0,3.7,-200,20.4,70.7,,
18.11.04,21:00:00,4.3,17.2,191,16.3,58.1,,
17.12.04,20:00:00,3.3,16.4,130,13.3,68.0,,
21.02.05,22:00:00,1.4,4.4,143,5.6,71.9,,
17.12.04,14:00:00,3.7,-200.0,177,-200.0,-200.0,,
16.09.04,3:00:00,0.7,4.3,-200,20.2,73.8,,
10.07.04,6:00:00,0.5,4.3,56,21.1,53.2,,
19.09.04,16:00:00,1.8,8.3,106,34.6,22.4,,
18.03.05,16:00:00,3.4,15.1,219,25.6,21.7,,
22.04.04,23:00:00,-200.0,7.8,-200,17.9,43.7,179.3076951,205.7809941
05.11.04,0:00:00,1.6,8.8,65,18.5,69.5,,
01.09.04,6:00:00,1.3,8.5,92,19.8,64.3,,
21.03.04,9:00:00,1.4,5.4,89,15.3,62.1,41.23024979,57.78123888
26.01.05,19:00:00,1.4,9.2,185,5.3,44.4,,
24.11.04,19:00:00,6.8,33.3,166,10.2,80.4,,
10.06.04,8:00:00,4.8,30.4,139,23.7,49.0,,
30.11.04,9:00:00,3.6,17.5,122,13.0,76.0,,
14.03.05,17:00:00,3.4,14.4,177,18.9,34.4,,
14.05.04,10:00:00,2.5,11.1,113,22.8,32.4,115.5484616,70.97552514
11.02.05,18:00:00,6.5,-200.0,284,-200.0,-200.0,,
08.06.04,16:00:00,2.2,13.0,-200,37.8,17.4,,
22.05.04,19:00:00,2.7,15.7,103,24.5,39.4,129.3359741,67.00897615
26.12.04,5:00:00,0.4,0.8,46,10.7,81.5,,
16.01.05,6:00:00,1.2,4.5,106,4.7,62.3,,
16.09.04,7:00:00,4.2,23.4,86,19.9,74.3,,
31.10.04,1:00:00,1.5,5.7,72,19.7,68.6,,
02.02.05,7:00:00,2.4,5.2,136,3.5,60.9,,
19.07.04,7:00:00,2.3,16.6,112,22.9,43.0,,
21.03.05,7:00:00,1.3,6.1,113,12.8,68.0,,
29.07.04,23:00:00,-200.0,11.9,105,26.3,45.6,,
27.01.05,11:00:00,1.3,3.5,125,7.0,38.4,,
16.01.05,12:00:00,0.8,2.2,89,11.1,33.4,,
23.05.04,23:00:00,1.0,4.2,76,19.2,42.3,110.7674178,67.84371351
30.07.04,2:00:00,-200.0,5.6,69,23.5,51.3,,
09.05.04,7:00:00,-200.0,4.5,-200,13.1,62.6,122.9822402,70.8965608
18.01.05,7:00:00,1.5,6.9,140,3.4,58.5,,
17.03.04,4:00:00,-200.0,1.9,60,12.7,57.9,46.19501714,50.216615
02.08.04,10:00:00,1.9,11.1,115,32.7,36.9,,
29.09.04,0:00:00,1.1,5.9,86,17.2,53.9,,
18.05.04,0:00:00,1.0,5.2,65,20.0,31.5,119.8496469,70.72565444
17.08.04,9:00:00,2.3,12.2,137,27.3,40.7,,
19.01.05,12:00:00,-200.0,2.7,117,6.3,73.0,,
01.01.05,5:00:00,1.4,4.8,106,4.2,57.1,,
14.02.05,19:00:00,4.2,17.4,212,10.7,19.9,,
09.04.04,18:00:00,2.8,-200.0,127,-200.0,-200.0,120.8042162,141.44095269999997
07.05.04,19:00:00,2.2,10.5,96,13.9,62.7,31.97401543,153.0307631
06.10.04,6:00:00,-200.0,6.2,-200,18.1,68.5,,
17.06.04,11:00:00,1.7,8.9,117,27.1,38.3,,
26.03.05,6:00:00,0.1,4.9,83,16.1,70.0,,
21.03.05,4:00:00,0.7,2.0,68,12.2,72.4,,
11.04.04,9:00:00,1.0,3.9,51,13.0,47.9,155.84239169999995,141.8457956
27.01.05,2:00:00,0.2,2.5,74,4.1,42.1,,
26.11.04,10:00:00,5.6,26.1,197,12.4,64.8,,
14.12.04,6:00:00,1.1,5.4,92,6.0,77.3,,
22.05.04,11:00:00,1.8,11.6,91,25.6,32.5,114.8612075,66.98802017
05.04.04,15:00:00,2.1,9.8,89,21.6,41.7,131.4908827,145.66040800000005
13.03.04,15:00:00,2.0,9.2,116,18.4,33.6,20.93788927,51.00923472
21.08.04,4:00:00,-200.0,2.2,-200,24.3,46.3,,
05.01.05,23:00:00,1.6,6.0,126,13.2,62.3,,
18.10.04,22:00:00,-200.0,8.0,-200,17.5,63.5,,
13.08.04,21:00:00,1.0,4.7,71,26.9,47.5,,
15.03.04,17:00:00,2.8,14.8,110,23.8,31.3,41.46516507,55.84981824
26.02.05,10:00:00,1.5,3.7,124,8.8,45.0,,
30.04.04,2:00:00,1.2,5.9,74,15.7,78.4,58.26459918,147.9906999
12.05.04,8:00:00,5.9,37.4,110,17.0,56.8,123.8429518,70.83694426
23.12.04,8:00:00,3.6,13.4,169,1.4,61.3,,
31.10.04,0:00:00,2.0,7.9,86,19.3,70.4,,
04.08.04,11:00:00,-200.0,9.9,-200,35.6,30.6,,
24.01.05,4:00:00,-200.0,1.0,48,5.8,59.5,,
13.08.04,2:00:00,0.7,2.6,33,26.7,61.0,,
23.03.05,8:00:00,3.9,22.3,144,15.4,63.4,,
31.07.04,14:00:00,1.6,7.4,114,38.1,22.0,,
03.10.04,11:00:00,-200.0,8.4,-200,25.7,46.6,,
11.12.04,9:00:00,2.4,14.1,134,10.7,34.2,,
08.04.04,14:00:00,2.8,13.9,128,20.6,22.6,120.9632868,169.3495234
01.04.05,23:00:00,1.1,3.4,127,13.6,30.8,,
09.10.04,10:00:00,3.6,19.5,95,26.0,48.2,,
14.01.05,8:00:00,5.0,24.5,159,6.8,74.8,,
11.11.04,4:00:00,1.1,5.4,74,7.6,81.2,,
02.04.04,7:00:00,2.6,13.0,109,11.9,73.7,76.23581947,111.0908817
05.08.04,11:00:00,-200.0,11.2,115,35.8,28.7,,
20.12.04,5:00:00,0.6,0.8,37,8.8,62.9,,
18.08.04,13:00:00,-200.0,5.5,-200,34.6,30.1,,
31.08.04,4:00:00,-200.0,2.9,-200,22.5,60.9,,
10.05.04,8:00:00,-200.0,35.2,-200,16.0,57.3,128.5162231,60.18851253
19.08.04,22:00:00,-200.0,7.8,-200,29.8,49.1,,
28.10.04,10:00:00,3.4,20.6,116,18.6,66.3,,
21.11.04,2:00:00,0.5,4.9,120,5.3,48.7,,
07.03.05,22:00:00,1.5,5.0,174,4.2,40.9,,
18.06.04,8:00:00,4.4,28.8,121,22.8,47.9,,
01.04.04,6:00:00,1.7,7.4,67,9.6,68.8,89.82190899,117.8698578
13.12.04,4:00:00,-200.0,2.1,66,6.3,64.6,,
24.04.04,21:00:00,2.0,6.8,79,15.6,73.5,171.0417101,200.5236812
02.09.04,3:00:00,0.6,3.1,-200,22.7,51.3,,
06.09.04,17:00:00,2.3,11.7,-200,29.6,27.5,,
23.09.04,5:00:00,0.5,2.5,58,22.9,57.5,,
09.05.04,19:00:00,-200.0,10.1,-200,16.4,47.8,122.3363462,63.32350729
27.07.04,23:00:00,-200.0,5.9,78,25.2,27.7,,
01.04.04,20:00:00,4.9,20.2,161,18.3,40.9,77.69093892,105.9753634
21.07.04,7:00:00,-200.0,18.4,102,24.2,46.4,,
21.05.04,2:00:00,0.3,2.5,58,20.0,41.5,117.1441508,63.07226084
07.11.04,21:00:00,2.3,11.4,127,13.4,48.4,,
15.03.04,1:00:00,1.8,6.9,93,14.0,57.0,41.55375968,53.44288809
19.07.04,1:00:00,0.3,4.3,55,26.8,32.3,,
12.05.04,9:00:00,5.1,26.6,121,18.8,52.4,121.5785755,67.85677021
24.10.04,17:00:00,2.5,11.8,99,25.0,50.1,,
04.02.05,7:00:00,1.4,6.9,186,1.8,73.7,,
13.08.04,7:00:00,1.6,8.6,80,26.0,61.9,,
04.05.04,5:00:00,0.6,2.9,47,15.7,80.5,58.40653353,175.855796
25.02.05,19:00:00,3.4,12.6,189,8.6,48.2,,
13.11.04,22:00:00,0.8,1.8,59,14.0,55.2,,
25.05.04,8:00:00,3.0,22.2,100,16.3,27.5,,
03.09.04,9:00:00,-200.0,20.0,-200,26.7,45.7,,
05.03.05,8:00:00,1.3,6.1,156,5.0,54.5,,
25.06.04,1:00:00,2.0,10.9,94,23.0,48.1,,
25.04.04,9:00:00,0.8,2.3,48,15.1,43.9,186.7580066,210.63343430000003
15.06.04,20:00:00,2.9,15.3,127,26.8,35.1,,
24.08.04,10:00:00,2.0,11.2,122,29.9,26.2,,
23.09.04,3:00:00,0.5,2.4,-200,22.4,59.9,,
17.12.04,4:00:00,2.2,-200.0,119,-200.0,-200.0,,
08.05.04,10:00:00,-200.0,6.9,-200,14.7,63.1,130.1234418,60.90235492
08.05.04,19:00:00,-200.0,17.0,-200,16.7,44.6,127.22742,61.14427103
13.02.05,21:00:00,1.0,3.7,116,13.7,42.9,,
06.04.04,18:00:00,3.0,15.0,120,16.8,44.3,150.71732880000005,142.3909968
26.06.04,1:00:00,1.0,5.1,69,22.4,34.9,,
10.04.04,11:00:00,2.1,7.5,89,18.0,38.4,148.20582030000003,155.107978
15.09.04,7:00:00,-200.0,16.1,-200,20.9,73.3,,
04.08.04,2:00:00,-200.0,5.8,69,26.7,53.3,,
16.06.04,3:00:00,0.6,3.0,-200,20.8,58.4,,
22.01.05,6:00:00,0.4,11.6,183,5.2,81.4,,
01.10.04,8:00:00,4.1,27.9,97,20.8,64.3,,
15.12.04,7:00:00,1.2,-200.0,83,-200.0,-200.0,,
20.03.05,18:00:00,1.7,6.6,128,19.3,41.6,,
03.04.05,3:00:00,0.8,2.8,88,10.5,48.7,,
17.07.04,3:00:00,1.2,6.7,-200,21.2,45.8,,
15.04.04,16:00:00,3.1,14.0,129,19.6,34.6,153.38679150000004,140.59147980000003
03.01.05,14:00:00,1.6,-200.0,102,-200.0,-200.0,,
09.05.04,22:00:00,-200.0,8.9,-200,13.8,59.8,123.8713618,64.37779672
21.01.05,6:00:00,1.6,9.2,121,5.9,65.8,,
24.08.04,5:00:00,0.7,2.8,48,20.2,47.1,,
07.01.05,22:00:00,3.9,15.4,146,5.5,83.5,,
14.06.04,5:00:00,0.3,0.8,28,19.1,52.7,,
06.02.05,1:00:00,1.4,4.9,176,3.7,40.1,,
18.10.04,12:00:00,-200.0,16.0,-200,22.2,43.2,,
01.04.05,1:00:00,0.6,1.0,50,14.6,43.0,,
05.03.05,15:00:00,1.5,5.9,132,13.5,28.3,,
14.01.05,16:00:00,3.4,16.9,143,11.9,59.1,,
10.04.04,20:00:00,2.4,10.5,133,14.8,41.5,154.1529183,157.219907
19.03.04,12:00:00,2.8,14.0,127,15.5,50.1,41.02600566,52.36263839
10.12.04,5:00:00,0.3,0.5,27,12.0,37.3,,
11.07.04,7:00:00,0.4,3.1,48,20.4,52.6,,
04.11.04,19:00:00,5.8,33.0,124,22.2,63.7,,
24.11.04,11:00:00,3.3,15.1,116,13.3,68.8,,
07.12.04,14:00:00,3.6,16.0,134,19.4,47.1,,
09.03.05,7:00:00,1.7,7.2,141,2.0,65.3,,
05.06.04,12:00:00,1.4,8.0,68,30.7,26.0,,
17.10.04,2:00:00,-200.0,3.8,-200,15.4,78.1,,
01.08.04,12:00:00,0.6,4.3,34,37.4,28.2,,
16.08.04,3:00:00,0.4,1.8,-200,24.8,39.8,,
06.09.04,16:00:00,1.5,6.7,-200,30.1,27.2,,
10.04.04,10:00:00,1.9,8.4,90,16.6,44.4,132.38921580000002,145.5351682
30.03.05,3:00:00,0.5,1.1,61,12.5,67.4,,
01.06.04,11:00:00,1.6,12.4,86,20.4,63.1,,
06.10.04,17:00:00,-200.0,24.6,-200,28.7,37.3,,
29.03.04,11:00:00,1.5,5.8,98,15.6,30.1,86.539477,119.3053082
28.10.04,19:00:00,2.7,14.2,103,19.7,64.5,,
22.09.04,11:00:00,3.3,18.3,180,29.1,36.7,,
18.12.04,0:00:00,2.1,7.0,121,12.9,72.1,,
30.05.04,0:00:00,2.7,13.8,125,18.5,39.4,,
15.01.05,3:00:00,1.6,5.1,-200,3.3,82.6,,
18.02.05,19:00:00,3.3,16.0,210,8.5,39.0,,
25.10.04,2:00:00,0.9,4.4,44,16.5,75.5,,
25.10.04,17:00:00,7.9,46.3,158,21.7,61.9,,
04.04.04,17:00:00,-200.0,10.1,-200,23.0,36.2,160.7021861,147.30175769999997
25.10.04,22:00:00,3.5,19.6,82,17.7,75.6,,
28.04.04,13:00:00,2.4,15.7,108,28.1,26.9,187.5424276,211.38650730000003
17.02.05,6:00:00,0.5,1.1,51,6.9,42.2,,
15.05.04,2:00:00,1.0,5.4,71,17.4,43.4,122.0926059,69.09541216
02.08.04,9:00:00,1.9,11.5,124,28.4,50.7,,
26.05.04,15:00:00,1.6,12.0,109,31.8,13.5,,
30.07.04,7:00:00,-200.0,19.4,105,23.0,50.9,,
06.07.04,13:00:00,3.4,19.3,174,39.6,16.9,,
20.07.04,2:00:00,-200.0,6.3,79,25.4,41.0,,
12.03.05,6:00:00,-200.0,1.5,65,9.2,75.3,,
12.12.04,7:00:00,1.3,4.0,95,4.8,64.6,,
29.11.04,16:00:00,2.3,11.4,121,17.9,51.4,,
30.12.04,8:00:00,-200.0,6.2,-200,8.5,43.6,,
17.04.04,16:00:00,-200.0,5.4,-200,19.3,45.7,174.4933148,203.0891867
15.03.05,15:00:00,1.9,10.9,146,23.6,23.2,,
20.04.04,15:00:00,-200.0,7.9,-200,23.8,31.4,186.3966446,219.6395293
07.03.05,12:00:00,1.3,4.4,155,10.6,25.3,,
28.01.05,9:00:00,2.2,8.2,206,4.1,49.8,,
11.12.04,3:00:00,1.1,3.6,-200,11.7,33.8,,
01.10.04,21:00:00,-200.0,13.5,-200,21.5,63.2,,
24.12.04,22:00:00,5.4,-200.0,143,-200.0,-200.0,,
01.10.04,16:00:00,3.4,18.4,136,26.4,45.4,,
10.04.04,4:00:00,0.8,3.3,52,10.8,70.3,137.1669947,151.3969875
13.12.04,1:00:00,2.0,5.9,102,7.9,59.2,,
15.07.04,15:00:00,2.0,12.6,135,37.1,17.7,,
16.05.04,20:00:00,2.4,10.6,118,23.7,39.4,121.5799188,61.54640207
03.06.04,2:00:00,-200.0,4.6,36,18.9,79.0,,
06.06.04,21:00:00,1.4,7.0,89,21.8,39.2,,
18.10.04,7:00:00,-200.0,20.8,-200,13.3,70.4,,
13.01.05,12:00:00,3.2,12.8,178,13.1,58.5,,
14.10.04,6:00:00,-200.0,3.2,-200,15.2,55.9,,
23.02.05,3:00:00,0.6,1.4,-200,3.5,80.6,,
13.07.04,7:00:00,4.0,23.8,111,17.3,54.3,,
25.01.05,6:00:00,-200.0,0.1,35,3.3,58.1,,
07.02.05,5:00:00,0.6,1.0,73,3.3,44.6,,
31.12.04,21:00:00,-200.0,5.5,-200,9.1,32.5,,
02.01.05,7:00:00,1.0,2.6,83,3.1,68.7,,
09.10.04,5:00:00,1.3,7.8,53,20.8,66.7,,
24.05.04,22:00:00,0.7,4.8,73,17.3,25.6,128.4713457,66.99178706
19.12.04,23:00:00,2.9,9.1,126,6.6,83.3,,
28.09.04,3:00:00,0.4,2.1,-200,14.4,54.5,,
13.10.04,4:00:00,-200.0,0.6,-200,14.5,57.4,,
08.07.04,11:00:00,3.2,20.3,189,33.4,26.8,,
06.09.04,12:00:00,1.3,5.3,-200,29.2,28.6,,
27.08.04,1:00:00,1.3,-200.0,76,-200.0,-200.0,,
03.06.04,0:00:00,-200.0,7.3,51,20.8,64.8,,
24.05.04,2:00:00,0.2,1.0,21,15.8,45.2,125.0453977,61.88375606
25.10.04,6:00:00,1.2,7.2,59,15.8,79.6,,
01.04.04,3:00:00,0.9,4.0,-200,9.0,73.1,80.12933004,101.9140455
13.03.05,13:00:00,1.4,8.5,159,14.2,57.8,,
05.07.04,14:00:00,1.8,10.4,123,39.5,15.6,,
14.05.04,18:00:00,4.1,19.1,144,25.2,24.3,130.3232112,65.33635879
21.01.05,1:00:00,1.6,5.6,110,6.8,56.4,,
24.03.05,11:00:00,3.2,15.3,155,18.2,43.2,,
11.03.04,3:00:00,0.6,1.7,-200,10.3,60.2,37.81025568,59.08943074
18.05.04,16:00:00,1.9,10.1,105,31.7,19.5,117.0781329,62.47780518
22.02.05,2:00:00,0.7,1.1,66,3.9,83.1,,
12.09.04,22:00:00,-200.0,23.3,-200,23.8,63.5,,
25.11.04,9:00:00,4.8,22.9,137,6.7,72.6,,
07.08.04,1:00:00,1.2,6.4,57,23.4,64.9,,
05.11.04,6:00:00,0.5,3.4,43,16.1,69.3,,
09.08.04,10:00:00,1.4,9.8,39,31.8,38.9,,
18.03.04,7:00:00,1.5,7.7,85,10.6,63.3,20.38022779,52.49921855
29.10.04,16:00:00,2.7,13.9,118,20.1,75.4,,
31.05.04,7:00:00,1.6,14.2,83,17.4,50.9,,
30.04.04,23:00:00,3.1,13.7,108,17.7,66.9,48.7549026,138.9267718
14.01.05,9:00:00,4.3,16.9,144,6.9,75.2,,
09.05.04,13:00:00,-200.0,4.1,-200,14.7,68.4,123.6662584,60.42419416
01.06.04,0:00:00,0.3,4.7,45,18.6,75.7,,
23.02.05,8:00:00,1.7,7.7,197,4.4,79.1,,
04.02.05,6:00:00,0.7,3.9,122,1.8,74.5,,
01.04.04,13:00:00,1.7,8.6,73,21.8,33.9,71.26189047,109.67919209999998
19.03.05,17:00:00,1.7,5.8,139,20.5,38.4,,
24.11.04,9:00:00,4.2,21.0,115,10.3,80.3,,
16.10.04,14:00:00,-200.0,4.5,-200,20.8,37.4,,
07.12.04,6:00:00,0.8,2.8,67,14.1,60.6,,
24.01.05,12:00:00,0.5,5.1,138,11.8,35.4,,
05.03.05,13:00:00,1.6,6.7,136,13.3,28.9,,
01.09.04,1:00:00,1.3,7.0,79,22.8,58.5,,
03.08.04,6:00:00,-200.0,3.2,137,27.0,48.3,,
10.08.04,19:00:00,1.7,10.6,79,34.7,35.9,,
22.05.04,6:00:00,0.5,4.6,66,16.5,53.5,114.8704012,63.94351797
26.09.04,12:00:00,1.0,3.6,58,22.7,30.2,,
02.04.04,16:00:00,2.6,13.6,122,27.6,22.8,72.03945891,107.8425678
24.04.04,4:00:00,-200.0,3.8,60,16.9,49.8,184.9994519,207.4067041
15.03.04,2:00:00,1.8,7.0,88,13.4,61.3,46.74021532,52.77342717
